USGS,site_no,Date,pH (median),A,Temp (mean),A,Temp (max),A,Temp (min),A,pH (min),A,pH (max),A,Discharge (mean),A
USGS,9510000,3/23/92,,,,,,,,,,,,,777,A
USGS,9510000,3/24/92,,,,,,,,,,,,,1840,A
USGS,9510000,3/25/92,,,,,,,,,,,,,2920,A
USGS,9510000,3/26/92,,,,,,,,,,,,,4620,A
USGS,9510000,3/27/92,,,,,,,,,,,,,5200,A
USGS,9510000,3/28/92,,,,,,,,,,,,,3080,A
USGS,9510000,3/29/92,,,,,,,,,,,,,2620,A
USGS,9510000,3/30/92,,,,,,,,,,,,,1930,A
USGS,9510000,3/31/92,,,,,,,,,,,,,2120,A
USGS,9510000,4/1/92,,,,,,,,,,,,,1230,A
USGS,9510000,4/2/92,,,,,,,,,,,,,77,A
USGS,9510000,4/3/92,,,,,,,,,,,,,104,A
USGS,9510000,4/4/92,,,,,,,,,,,,,395,A
USGS,9510000,4/5/92,,,,,,,,,,,,,794,A
USGS,9510000,4/6/92,,,,,,,,,,,,,801,A
USGS,9510000,4/7/92,,,,,,,,,,,,,403,A
USGS,9510000,4/8/92,,,,,,,,,,,,,419,A
USGS,9510000,4/9/92,,,,,,,,,,,,,896,A
USGS,9510000,4/10/92,,,,,,,,,,,,,901,A
USGS,9510000,4/11/92,,,,,,,,,,,,,750,A
USGS,9510000,4/12/92,,,,,,,,,,,,,583,A
USGS,9510000,4/13/92,,,,,,,,,,,,,494,A
USGS,9510000,4/14/92,,,,,,,,,,,,,431,A
USGS,9510000,4/15/92,,,,,,,,,,,,,412,A
USGS,9510000,4/16/92,,,,,,,,,,,,,406,A
USGS,9510000,4/17/92,,,,,,,,,,,,,391,A
USGS,9510000,4/18/92,,,,,,,,,,,,,392,A
USGS,9510000,4/19/92,,,,,,,,,,,,,380,A
USGS,9510000,4/20/92,,,,,,,,,,,,,590,A
USGS,9510000,4/21/92,,,,,,,,,,,,,1120,A
USGS,9510000,4/22/92,,,,,,,,,,,,,72,A
USGS,9510000,4/23/92,,,,,,,,,,,,,71,A
USGS,9510000,4/24/92,,,,,,,,,,,,,73,A
USGS,9510000,4/25/92,,,,,,,,,,,,,98,A
USGS,9510000,4/26/92,,,,,,,,,,,,,272,A
USGS,9510000,4/27/92,,,,,,,,,,,,,86,A
USGS,9510000,4/28/92,,,,,,,,,,,,,89,A
USGS,9510000,4/29/92,,,,,,,,,,,,,92,A
USGS,9510000,4/30/92,,,,,,,,,,,,,95,A
USGS,9510000,5/1/92,,,,,,,,,,,,,104,A
USGS,9510000,5/2/92,,,,,,,,,,,,,150,A
USGS,9510000,5/3/92,,,,,,,,,,,,,257,A
USGS,9510000,5/4/92,,,,,,,,,,,,,296,A
USGS,9510000,5/5/92,,,,,,,,,,,,,285,A
USGS,9510000,5/6/92,,,,,,,,,,,,,246,A
USGS,9510000,5/7/92,,,,,,,,,,,,,186,A
USGS,9510000,5/8/92,,,,,,,,,,,,,161,A
USGS,9510000,5/9/92,,,,,,,,,,,,,157,A
USGS,9510000,5/10/92,,,,,,,,,,,,,154,A
USGS,9510000,5/11/92,,,,,,,,,,,,,183,A
USGS,9510000,5/12/92,,,,,,,,,,,,,259,A
USGS,9510000,5/13/92,,,,,,,,,,,,,274,A
USGS,9510000,5/14/92,,,,,,,,,,,,,269,A
USGS,9510000,5/15/92,,,,,,,,,,,,,268,A
USGS,9510000,5/16/92,,,,,,,,,,,,,222,A
USGS,9510000,5/17/92,,,,,,,,,,,,,179,A
USGS,9510000,5/18/92,,,,,,,,,,,,,179,A
USGS,9510000,5/19/92,,,,,,,,,,,,,226,A
USGS,9510000,5/20/92,,,,,,,,,,,,,266,A
USGS,9510000,5/21/92,,,,,,,,,,,,,265,A
USGS,9510000,5/22/92,,,,,,,,,,,,,211,A
USGS,9510000,5/23/92,,,,,,,,,,,,,177,A
USGS,9510000,5/24/92,,,,,,,,,,,,,173,A
USGS,9510000,5/25/92,,,,,,,,,,,,,173,A
USGS,9510000,5/26/92,,,,,,,,,,,,,173,A
USGS,9510000,5/27/92,,,,,,,,,,,,,173,A
USGS,9510000,5/28/92,,,,,,,,,,,,,171,A
USGS,9510000,5/29/92,,,,,,,,,,,,,231,A
USGS,9510000,5/30/92,,,,,,,,,,,,,330,A
USGS,9510000,5/31/92,,,,,,,,,,,,,661,A
USGS,9510000,6/1/92,,,,,,,,,,,,,733,A
USGS,9510000,6/2/92,,,,,,,,,,,,,717,A
USGS,9510000,6/3/92,,,,,,,,,,,,,488,A
USGS,9510000,6/4/92,,,,,,,,,,,,,460,A
USGS,9510000,6/5/92,,,,,,,,,,,,,336,A
USGS,9510000,6/6/92,,,,,,,,,,,,,277,A
USGS,9510000,6/7/92,,,,,,,,,,,,,295,A
USGS,9510000,6/8/92,,,,,,,,,,,,,296,A
USGS,9510000,6/9/92,,,,,,,,,,,,,289,A
USGS,9510000,6/10/92,,,,,,,,,,,,,285,A
USGS,9510000,6/11/92,,,,,,,,,,,,,320,A
USGS,9510000,6/12/92,,,,,,,,,,,,,396,A
USGS,9510000,6/13/92,,,,,,,,,,,,,420,A
USGS,9510000,6/14/92,,,,,,,,,,,,,439,A
USGS,9510000,6/15/92,,,,,,,,,,,,,508,A
USGS,9510000,6/16/92,,,,,,,,,,,,,525,A
USGS,9510000,6/17/92,,,,,,,,,,,,,640,A
USGS,9510000,6/18/92,,,,,,,,,,,,,782,A
USGS,9510000,6/19/92,,,,,,,,,,,,,883,A
USGS,9510000,6/20/92,,,,,,,,,,,,,872,A
USGS,9510000,6/21/92,,,,,,,,,,,,,847,A
USGS,9510000,6/22/92,,,,,,,,,,,,,766,A
USGS,9510000,6/23/92,,,,,,,,,,,,,646,A
USGS,9510000,6/24/92,,,,,,,,,,,,,613,A
USGS,9510000,6/25/92,,,,,,,,,,,,,797,A
USGS,9510000,6/26/92,,,,,,,,,,,,,812,A
USGS,9510000,6/27/92,,,,,,,,,,,,,663,A
USGS,9510000,6/28/92,,,,,,,,,,,,,525,A
USGS,9510000,6/29/92,,,,,,,,,,,,,567,A
USGS,9510000,6/30/92,,,,,,,,,,,,,593,A
USGS,9510000,7/1/92,,,,,,,,,,,,,561,A
USGS,9510000,7/2/92,,,,,,,,,,,,,672,A
USGS,9510000,7/3/92,,,,,,,,,,,,,744,A
USGS,9510000,7/4/92,,,,,,,,,,,,,605,A
USGS,9510000,7/5/92,,,,,,,,,,,,,588,A
USGS,9510000,7/6/92,,,,,,,,,,,,,588,A
USGS,9510000,7/7/92,,,,,,,,,,,,,667,A
USGS,9510000,7/8/92,,,,,,,,,,,,,767,A
USGS,9510000,7/9/92,,,,,,,,,,,,,742,A
USGS,9510000,7/10/92,,,,,,,,,,,,,652,A
USGS,9510000,7/11/92,,,,,,,,,,,,,510,A
USGS,9510000,7/12/92,,,,,,,,,,,,,241,A
USGS,9510000,7/13/92,,,,,,,,,,,,,240,A
USGS,9510000,7/14/92,,,,,,,,,,,,,201,A
USGS,9510000,7/15/92,,,,,,,,,,,,,94,A
USGS,9510000,7/16/92,,,,,,,,,,,,,125,A
USGS,9510000,7/17/92,,,,,,,,,,,,,295,A
USGS,9510000,7/18/92,,,,,,,,,,,,,504,A
USGS,9510000,7/19/92,,,,,,,,,,,,,667,A
USGS,9510000,7/20/92,,,,,,,,,,,,,717,A
USGS,9510000,7/21/92,,,,,,,,,,,,,717,A
USGS,9510000,7/22/92,,,,,,,,,,,,,717,A
USGS,9510000,7/23/92,,,,,,,,,,,,,707,A
USGS,9510000,7/24/92,,,,,,,,,,,,,363,A
USGS,9510000,7/25/92,,,,,,,,,,,,,94,A
USGS,9510000,7/26/92,,,,,,,,,,,,,92,A
USGS,9510000,7/27/92,,,,,,,,,,,,,91,A
USGS,9510000,7/28/92,,,,,,,,,,,,,90,A
USGS,9510000,7/29/92,,,,,,,,,,,,,89,A
USGS,9510000,7/30/92,,,,,,,,,,,,,126,A
USGS,9510000,7/31/92,,,,,,,,,,,,,273,A
USGS,9510000,8/1/92,,,,,,,,,,,,,336,A
USGS,9510000,8/2/92,,,,,,,,,,,,,268,A
USGS,9510000,8/3/92,,,,,,,,,,,,,268,A
USGS,9510000,8/4/92,,,,,,,,,,,,,203,A
USGS,9510000,8/5/92,,,,,,,,,,,,,122,A
USGS,9510000,8/6/92,,,,,,,,,,,,,122,A
USGS,9510000,8/7/92,,,,,,,,,,,,,125,A
USGS,9510000,8/8/92,,,,,,,,,,,,,121,A
USGS,9510000,8/9/92,,,,,,,,,,,,,121,A
USGS,9510000,8/10/92,,,,,,,,,,,,,121,A
USGS,9510000,8/11/92,,,,,,,,,,,,,153,A
USGS,9510000,8/12/92,,,,,,,,,,,,,274,A
USGS,9510000,8/13/92,,,,,,,,,,,,,281,A
USGS,9510000,8/14/92,,,,,,,,,,,,,232,A
USGS,9510000,8/15/92,,,,,,,,,,,,,195,A
USGS,9510000,8/16/92,,,,,,,,,,,,,195,A
USGS,9510000,8/17/92,,,,,,,,,,,,,195,A
USGS,9510000,8/18/92,,,,,,,,,,,,,194,A
USGS,9510000,8/19/92,,,,,,,,,,,,,312,A
USGS,9510000,8/20/92,,,,,,,,,,,,,472,A
USGS,9510000,8/21/92,,,,,,,,,,,,,398,A
USGS,9510000,8/22/92,,,,,,,,,,,,,224,A
USGS,9510000,8/23/92,,,,,,,,,,,,,8190,A
USGS,9510000,8/24/92,,,,,,,,,,,,,16900,A
USGS,9510000,8/25/92,,,,,,,,,,,,,6820,A
USGS,9510000,8/26/92,,,,,,,,,,,,,301,A
USGS,9510000,8/27/92,,,,,,,,,,,,,115,A
USGS,9510000,8/28/92,,,,,,,,,,,,,107,A
USGS,9510000,8/29/92,,,,,,,,,,,,,103,A
USGS,9510000,8/30/92,,,,,,,,,,,,,101,A
USGS,9510000,8/31/92,,,,,,,,,,,,,103,A
USGS,9510000,9/1/92,,,,,,,,,,,,,100,A
USGS,9510000,9/2/92,,,,,,,,,,,,,94,A
USGS,9510000,9/3/92,,,,,,,,,,,,,92,A
USGS,9510000,9/4/92,,,,,,,,,,,,,93,A
USGS,9510000,9/5/92,,,,,,,,,,,,,92,A
USGS,9510000,9/6/92,,,,,,,,,,,,,92,A
USGS,9510000,9/7/92,,,,,,,,,,,,,91,A
USGS,9510000,9/8/92,,,,,,,,,,,,,90,A
USGS,9510000,9/9/92,,,,,,,,,,,,,90,A
USGS,9510000,9/10/92,,,,,,,,,,,,,89,A
USGS,9510000,9/11/92,,,,,,,,,,,,,89,A
USGS,9510000,9/12/92,,,,,,,,,,,,,89,A
USGS,9510000,9/13/92,,,,,,,,,,,,,89,A
USGS,9510000,9/14/92,,,,,,,,,,,,,89,A
USGS,9510000,9/15/92,,,,,,,,,,,,,88,A
USGS,9510000,9/16/92,,,,,,,,,,,,,114,A
USGS,9510000,9/17/92,,,,,,,,,,,,,182,A
USGS,9510000,9/18/92,,,,,,,,,,,,,180,A
USGS,9510000,9/19/92,,,,,,,,,,,,,179,A
USGS,9510000,9/20/92,,,,,,,,,,,,,179,A
USGS,9510000,9/21/92,,,,,,,,,,,,,179,A
USGS,9510000,9/22/92,,,,,,,,,,,,,177,A
USGS,9510000,9/23/92,,,,,,,,,,,,,315,A
USGS,9510000,9/24/92,,,,,,,,,,,,,488,A
USGS,9510000,9/25/92,,,,,,,,,,,,,532,A
USGS,9510000,9/26/92,,,,,,,,,,,,,526,A
USGS,9510000,9/27/92,,,,,,,,,,,,,526,A
USGS,9510000,9/28/92,,,,,,,,,,,,,672,A
USGS,9510000,9/29/92,,,,,,,,,,,,,922,A
USGS,9510000,9/30/92,,,,,,,,,,,,,991,A
USGS,9510000,10/1/92,,,,,,,,,,,,,1170,A
USGS,9510000,10/2/92,,,,,,,,,,,,,1430,A
USGS,9510000,10/3/92,,,,,,,,,,,,,1400,A
USGS,9510000,10/4/92,,,,,,,,,,,,,1280,A
USGS,9510000,10/5/92,,,,,,,,,,,,,1190,A
USGS,9510000,10/6/92,,,,,,,,,,,,,1220,A
USGS,9510000,10/7/92,,,,,,,,,,,,,1230,A
USGS,9510000,10/8/92,,,,,,,,,,,,,1280,A
USGS,9510000,10/9/92,,,,,,,,,,,,,1200,A
USGS,9510000,10/10/92,,,,,,,,,,,,,1110,A
USGS,9510000,10/11/92,,,,,,,,,,,,,932,A
USGS,9510000,10/12/92,,,,,,,,,,,,,989,A
USGS,9510000,10/13/92,,,,,,,,,,,,,1060,A
USGS,9510000,10/14/92,,,,,,,,,,,,,1180,A
USGS,9510000,10/15/92,,,,,,,,,,,,,1280,A
USGS,9510000,10/16/92,,,,,,,,,,,,,1240,A
USGS,9510000,10/17/92,,,,,,,,,,,,,1040,A
USGS,9510000,10/18/92,,,,,,,,,,,,,971,A
USGS,9510000,10/19/92,,,,,,,,,,,,,925,A
USGS,9510000,10/20/92,,,,,,,,,,,,,1120,A
USGS,9510000,10/21/92,,,,,,,,,,,,,1300,A
USGS,9510000,10/22/92,,,,,,,,,,,,,1200,A
USGS,9510000,10/23/92,,,,,,,,,,,,,885,A
USGS,9510000,10/24/92,,,,,,,,,,,,,740,A
USGS,9510000,10/25/92,,,,,,,,,,,,,684,A
USGS,9510000,10/26/92,,,,,,,,,,,,,763,A
USGS,9510000,10/27/92,,,,,,,,,,,,,826,A
USGS,9510000,10/28/92,,,,,,,,,,,,,778,A
USGS,9510000,10/29/92,,,,,,,,,,,,,738,A
USGS,9510000,10/30/92,,,,,,,,,,,,,702,A
USGS,9510000,10/31/92,,,,,,,,,,,,,570,A
USGS,9510000,11/1/92,,,,,,,,,,,,,521,A
USGS,9510000,11/2/92,,,,,,,,,,,,,638,A
USGS,9510000,11/3/92,,,,,,,,,,,,,648,A
USGS,9510000,11/4/92,,,,,,,,,,,,,647,A
USGS,9510000,11/5/92,,,,,,,,,,,,,648,A
USGS,9510000,11/6/92,,,,,,,,,,,,,619,A
USGS,9510000,11/7/92,,,,,,,,,,,,,579,A
USGS,9510000,11/8/92,,,,,,,,,,,,,513,A
USGS,9510000,11/9/92,,,,,,,,,,,,,518,A
USGS,9510000,11/10/92,,,,,,,,,,,,,491,A
USGS,9510000,11/11/92,,,,,,,,,,,,,474,A
USGS,9510000,11/12/92,,,,,,,,,,,,,520,A
USGS,9510000,11/13/92,,,,,,,,,,,,,579,A
USGS,9510000,11/14/92,,,,,,,,,,,,,578,A
USGS,9510000,11/15/92,,,,,,,,,,,,,553,A
USGS,9510000,11/16/92,,,,,,,,,,,,,510,A
USGS,9510000,11/17/92,,,,,,,,,,,,,527,A
USGS,9510000,11/18/92,,,,,,,,,,,,,546,A
USGS,9510000,11/19/92,,,,,,,,,,,,,613,A
USGS,9510000,11/20/92,,,,,,,,,,,,,710,A
USGS,9510000,11/21/92,,,,,,,,,,,,,736,A
USGS,9510000,11/22/92,,,,,,,,,,,,,730,A
USGS,9510000,11/23/92,,,,,,,,,,,,,845,A
USGS,9510000,11/24/92,,,,,,,,,,,,,921,A
USGS,9510000,11/25/92,,,,,,,,,,,,,437,A
USGS,9510000,11/26/92,,,,,,,,,,,,,114,A
USGS,9510000,11/27/92,,,,,,,,,,,,,112,A
USGS,9510000,11/28/92,,,,,,,,,,,,,112,A
USGS,9510000,11/29/92,,,,,,,,,,,,,112,A
USGS,9510000,11/30/92,,,,,,,,,,,,,859,A
USGS,9510000,12/1/92,,,,,,,,,,,,,819,A
USGS,9510000,12/2/92,,,,,,,,,,,,,810,A
USGS,9510000,12/3/92,,,,,,,,,,,,,753,A
USGS,9510000,12/4/92,,,,,,,,,,,,,540,A
USGS,9510000,12/5/92,,,,,,,,,,,,,434,A
USGS,9510000,12/6/92,,,,,,,,,,,,,428,A
USGS,9510000,12/7/92,,,,,,,,,,,,,305,A
USGS,9510000,12/8/92,,,,,,,,,,,,,324,A
USGS,9510000,12/9/92,,,,,,,,,,,,,420,A
USGS,9510000,12/10/92,,,,,,,,,,,,,387,A
USGS,9510000,12/11/92,,,,,,,,,,,,,388,A
USGS,9510000,12/12/92,,,,,,,,,,,,,422,A
USGS,9510000,12/13/92,,,,,,,,,,,,,432,A
USGS,9510000,12/14/92,,,,,,,,,,,,,140,A:e
USGS,9510000,12/15/92,,,,,,,,,,,,,55,A:e
USGS,9510000,12/16/92,,,,,,,,,,,,,55,A:e
